date,meal,food_id,qty,note,source
2025-08-13,colazione,cappuccino,1,"latte macchiato con un cornetto",foto
2025-08-13,colazione,croissant_vuoto,1,,foto
2025-08-15,pranzo,pizza_base,1,"pizza con ricotta, olive e pomodoro",foto
2025-08-15,pranzo,ricotta_vaccina,100,,foto
2025-08-15,pranzo,olive,30,,foto
2025-08-15,cena,bistecca_manzo,180,"tagliata di manzo con peperoni arrostiti, melone, rucola e torta salata",foto
2025-08-15,cena,peperoni,100,,foto
2025-08-15,cena,melone,200,,foto
2025-08-15,cena,rucola,40,,foto
2025-08-15,cena,sformato_verdure,120,,foto
2025-08-15,colazione,broccoli,200,"sformato di broccoli e zucchine con una spremuta",foto
2025-08-15,colazione,zucchine,120,,foto
2025-08-15,colazione,succo_frutta,250,,foto
2025-08-16,pranzo,prosciutto_crudo,60,"piatto con prosciutto crudo, melone, ricotta e frutti di bosco",foto
2025-08-16,pranzo,melone,200,,foto
2025-08-16,pranzo,ricotta_vaccina,100,,foto
2025-08-16,pranzo,frutti_di_bosco,80,,foto
2025-08-16,spuntino,cornetto_crema,1,"dolce ai lamponi con cappuccino",foto
2025-08-16,spuntino,cappuccino,1,,foto
2025-08-17,cena,arrosticini,150,"arrosticini abruzzesi alla sagra",foto
2025-08-18,pranzo,lenticchie_secche,80,"dal di lenticchie con limone",foto
2025-08-18,pranzo,carote,100,,foto
2025-08-18,cena,farina_ceci,120,"farinata con pomodorini e spaghetti al pomodoro",foto
2025-08-18,cena,pomodorini,120,,foto
2025-08-18,cena,pasta_semola,110,,foto
2025-08-18,cena,passata_pomodoro,150,,foto
2025-08-19,spuntino,torta_cioccolato,100,"dolce scuro con una pesca",foto
2025-08-19,spuntino,pesca,1,,foto
2025-08-19,pranzo,pomodorini,200,"pomodori con feta e pane di segale",foto
2025-08-19,pranzo,feta,80,,foto
2025-08-19,pranzo,pane_segale,80,,foto
2025-08-19,cena,pizza_base,1,"trancio di pizza al taglio con patate e verdura",foto
2025-08-19,cena,patate,120,,foto
2025-08-20,cena,pizza_margherita,1,"pizze da asporto in tavola con gli amici",foto
2025-08-21,pranzo,carne_macinata_manzo,150,"macinato con funghi e cubetti di melone",foto
2025-08-21,pranzo,funghi,120,,foto
2025-08-21,pranzo,melone,200,,foto
2025-08-21,colazione,farina_ceci,120,"farinata con avocado, melone e pane di segale",foto
2025-08-21,colazione,avocado,70,,foto
2025-08-21,colazione,melone,180,,foto
2025-08-21,colazione,pane_segale,80,,foto
2025-08-21,spuntino,cappuccino,1,"cappuccino con una brioche",foto
2025-08-21,spuntino,croissant_vuoto,1,,foto
2025-08-22,pranzo,polenta_cotta,250,"polenta con una cotoletta impanata in trattoria",foto
2025-08-22,pranzo,carne_maiale,160,,foto
2025-08-22,spuntino,panino_farcito,1,"panino a un passo di montagna",foto
2025-08-22,spuntino,torta_semplice,110,"fetta di torta con il caffe'",foto
2025-08-22,spuntino,caffe_espresso,1,,foto
2025-08-24,pranzo,pizza_base,1,"pizza con prosciutto crudo e mozzarella",foto
2025-08-24,pranzo,prosciutto_crudo,60,,foto
2025-08-24,pranzo,mozzarella,80,,foto
2025-08-24,cena,patate,250,"padella di patate con ceci e cipolla",foto
2025-08-24,cena,ceci_scatola,250,,foto
2025-08-24,cena,cipolla,60,,foto
2025-08-24,colazione,pane_segale,80,"pane scuro con una crema verde al pesto",foto
2025-08-24,spuntino,polenta_cotta,200,"polenta con mais",foto
2025-08-24,spuntino,mais_dolce,100,,foto
2025-08-25,pranzo,pizza_margherita,1,"pizza in pizzeria",foto
2025-08-25,cena,pasta_uovo,120,"tagliatelle con crema di funghi in osteria valtellinese",foto
2025-08-25,cena,funghi,120,,foto
2025-08-25,spuntino,torta_semplice,110,"fetta di torta con il caffe' a un passo",foto
2025-08-25,spuntino,caffe_espresso,1,,foto
2025-08-25,spuntino,focaccia,120,"trancio di focaccia al bar",foto
2025-08-26,pranzo,farro_perlato,90,"farro con piselli, carote e zucchine",foto
2025-08-26,pranzo,piselli_verdi,120,,foto
2025-08-26,pranzo,carote,100,,foto
2025-08-26,pranzo,zucchine,120,,foto
2025-08-26,cena,ceci_scatola,250,"ceci con patate e funghi",foto
2025-08-26,cena,patate,180,,foto
2025-08-26,cena,funghi,120,,foto
2025-08-26,colazione,cappuccino,1,"cappuccino con una galletta",foto
2025-08-26,colazione,gallette_riso,25,,foto
2025-08-26,spuntino,torta_cioccolato,100,"fetta di torta al cioccolato con un cappuccino",foto
2025-08-27,spuntino,torta_cioccolato,110,"fetta di dolce spolverata di cacao",foto
2025-08-27,pranzo,pane_segale,80,"pane scuro con purea di zucca e verdure",foto
2025-08-27,pranzo,zucca,220,,foto
2025-08-27,pranzo,broccoli,150,,foto
2025-08-27,colazione,cappuccino,1,"cappuccino con un dolce scuro",foto
2025-08-27,colazione,torta_semplice,90,,foto
2025-08-28,colazione,pane_segale,80,"pane scuro con avocado",foto
2025-08-28,colazione,avocado,70,,foto
2025-08-28,spuntino,cacao_100,20,"mousse al cacao con una ricotta",foto
2025-08-28,spuntino,ricotta_vaccina,100,,foto
2025-08-28,pranzo,pasta_semola,120,"pasta con crema di broccoli",foto
2025-08-28,pranzo,broccoli,200,,foto
2025-08-29,colazione,caffe_espresso,1,"caffe' con un biscotto in riva al lago",foto
2025-08-29,colazione,biscotto,2,,foto
2025-08-30,spuntino,crostata_frutta,120,"torta di frutta di compleanno al ristorante",foto
2025-08-30,cena,pizza_base,1,"pizza con prosciutto crudo e burrata",foto
2025-08-30,cena,prosciutto_crudo,60,,foto
2025-08-30,cena,burrata,100,,foto
2025-08-30,colazione,farina_ceci,120,"farinata con avocado e pane di segale",foto
2025-08-30,colazione,avocado,70,,foto
2025-08-30,colazione,pane_segale,80,,foto
2025-08-30,pranzo,couscous,90,"couscous con pomodorini, radicchio e salmone affumicato",foto
2025-08-30,pranzo,pomodorini,120,,foto
2025-08-30,pranzo,insalata_mista,60,"il radicchio e' registrato come insalata mista",foto
2025-08-30,pranzo,salmone_affumicato,80,,foto
2025-08-31,pranzo,pane_segale,80,"pane scuro con una crema di ceci sopra verdura verde",foto
2025-08-31,pranzo,ceci_scatola,250,,foto
2025-08-31,pranzo,broccoli,200,,foto
2025-08-31,colazione,cappuccino,1,"cappuccino con un dolce al cioccolato",foto
2025-08-31,colazione,torta_cioccolato,100,,foto
2025-08-31,spuntino,cornetto_crema,1,"pasticcini in riva al lago",foto
